obs	fvec	action	reward
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
2	[ 0.  0.  0.  1.  1.  1.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
2	[ 0.  0.  0.  1.  1.  1.  0.]	-1	0
1	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
2	[ 0.  0.  0.  1.  1.  1.  0.]	1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	-1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
2	[ 0.  0.  0.  1.  1.  1.  0.]	-1	0
1	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	-1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	-1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	1	0
2	[ 0.  0.  0.  1.  1.  1.  0.]	1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
3	[ 1.  0.  1.  0.  0.  0.  1.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
4	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	1	0
10	[ 0.  1.  0.  0.  1.  1.  0.]	-1	0
11	[ 1.  1.  0.  1.  0.  0.  0.]	-1	0
12	[ 1.  0.  1.  0.  0.  1.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	1	0
13	[ 0.  0.  0.  1.  0.  1.  1.]	-1	0
14	[ 1.  0.  1.  1.  0.  0.  0.]	-1	0
15	[ 1.  0.  1.  1.  0.  0.  0.]	1	1
-1	[ 0.  0.  0.  0.  0.  0.  0.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	-1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	-1	0
5	[ 1.  0.  0.  1.  1.  0.  0.]	1	0
6	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
7	[ 0.  0.  0.  0.  1.  1.  1.]	1	0
8	[ 0.  1.  1.  1.  0.  0.  0.]	-1	0
9	[ 0.  1.  0.  0.  1.  0.  1.]	1	0
